DATE,CORESTICKM159SFRBATL
1987-10-25,4.344219316749999
1987-11-01,4.356981982
1987-11-08,4.3515087887999995
1987-11-15,4.3460355956
1987-11-22,4.3405624024
1987-11-29,4.3350892092
1987-12-06,4.329616016
1987-12-13,4.32014932275
1987-12-20,4.3106826295000005
1987-12-27,4.30121593625
1988-01-03,4.291749243
1988-01-10,4.31212042375
1988-01-17,4.3324916044999995
1988-01-24,4.35286278525
1988-01-31,4.373233966
1988-02-07,4.3737128654
1988-02-14,4.3741917648
1988-02-21,4.3746706642
1988-02-28,4.3751495636
1988-03-06,4.375628463
1988-03-13,4.3919555635
1988-03-20,4.408282664
1988-03-27,4.4246097645
1988-04-03,4.440936865
1988-04-10,4.4246961887500005
1988-04-17,4.4084555125
1988-04-24,4.39221483625
1988-05-01,4.37597416
1988-05-08,4.3873098530000005
1988-05-15,4.398645546
1988-05-22,4.409981239
1988-05-29,4.421316932
1988-06-05,4.432652625
1988-06-12,4.49276902475
1988-06-19,4.5528854245
1988-06-26,4.61300182425
1988-07-03,4.673118224
1988-07-10,4.6800560755000005
1988-07-17,4.686993927
1988-07-24,4.6939317785
1988-07-31,4.70086963
1988-08-07,4.6955469469999995
1988-08-14,4.690224263999999
1988-08-21,4.684901581
1988-08-28,4.679578898
1988-09-04,4.674256215
1988-09-11,4.68599227975
1988-09-18,4.6977283445
1988-09-25,4.70946440925
1988-10-02,4.721200474
1988-10-09,4.6985378554
1988-10-16,4.6758752368
1988-10-23,4.6532126182
1988-10-30,4.6305499996
1988-11-06,4.607887381
1988-11-13,4.6416412975000005
1988-11-20,4.675395214
1988-11-27,4.7091491305
1988-12-04,4.742903047
1988-12-11,4.7546859580000005
1988-12-18,4.7664688690000006
1988-12-25,4.77825178
1989-01-01,4.790034691
1989-01-08,4.7816680474
1989-01-15,4.7733014038
1989-01-22,4.7649347602
1989-01-29,4.7565681166
1989-02-05,4.748201473
1989-02-12,4.7570344045
1989-02-19,4.7658673359999995
1989-02-26,4.7747002675
1989-03-05,4.783533199
1989-03-12,4.7752536362499995
1989-03-19,4.7669740735
1989-03-26,4.758694510750001
1989-04-02,4.750414948
1989-04-09,4.717433215250001
1989-04-16,4.6844514825
1989-04-23,4.6514697497499995
1989-04-30,4.618488017
1989-05-07,4.6433400074
1989-05-14,4.6681919978
1989-05-21,4.6930439881999995
1989-05-28,4.7178959786
1989-06-04,4.742747969
1989-06-11,4.74333803175
1989-06-18,4.743928094499999
1989-06-25,4.74451815725
1989-07-02,4.74510822
1989-07-09,4.7748481006
1989-07-16,4.8045879812
1989-07-23,4.834327861799999
1989-07-30,4.8640677424
1989-08-06,4.893807623
1989-08-13,4.883892914
1989-08-20,4.873978205
1989-08-27,4.864063496
1989-09-03,4.854148787
1989-09-10,4.8080843935
1989-09-17,4.76202
1989-09-24,4.7159556065
1989-10-01,4.669891213
1989-10-08,4.6964996467999995
1989-10-15,4.723108080599999
1989-10-22,4.7497165144
1989-10-29,4.7763249482
1989-11-05,4.802933382
1989-11-12,4.801592243
1989-11-19,4.800251104
1989-11-26,4.798909965
1989-12-03,4.797568826
1989-12-10,4.805428216
1989-12-17,4.813287605999999
1989-12-24,4.8211469959999995
1989-12-31,4.829006386
1990-01-07,4.8443867706
1990-01-14,4.8597671552
1990-01-21,4.8751475397999995
1990-01-28,4.8905279244
1990-02-04,4.905908309
1990-02-11,4.90882103925
1990-02-18,4.9117337695
1990-02-25,4.91464649975
1990-03-04,4.91755923
1990-03-11,4.98605061
1990-03-18,5.054541990000001
1990-03-25,5.12303337
1990-04-01,5.19152475
1990-04-08,5.208616873
1990-04-15,5.225708996
1990-04-22,5.242801119
1990-04-29,5.2598932419999995
1990-05-06,5.276985365
1990-05-13,5.2494221334999995
1990-05-20,5.221858901999999
1990-05-27,5.1942956705
1990-06-03,5.166732439
1990-06-10,5.217723747499999
1990-06-17,5.268715056
1990-06-24,5.3197063645
1990-07-01,5.370697673
1990-07-08,5.3998793288
1990-07-15,5.4290609845999995
1990-07-22,5.4582426404
1990-07-29,5.4874242961999995
1990-08-05,5.516605952
1990-08-12,5.59652215925
1990-08-19,5.676438366499999
1990-08-26,5.7563545737499995
1990-09-02,5.836270781
1990-09-09,5.859793164999999
1990-09-16,5.883315549
1990-09-23,5.906837933
1990-09-30,5.930360317
1990-10-07,5.9039894872
1990-10-14,5.8776186574
1990-10-21,5.8512478276
1990-10-28,5.824876997800001
1990-11-04,5.798506168
1990-11-11,5.769656675
1990-11-18,5.740807182
1990-11-25,5.711957689
1990-12-02,5.683108196
1990-12-09,5.6767049724
1990-12-16,5.6703017488
1990-12-23,5.6638985252
1990-12-30,5.6574953016
1991-01-06,5.651092078
1991-01-13,5.69214166075
1991-01-20,5.7331912435
1991-01-27,5.77424082625
1991-02-03,5.815290409
1991-02-10,5.82705750675
1991-02-17,5.8388246045
1991-02-24,5.85059170225
1991-03-03,5.8623588
1991-03-10,5.76534024475
1991-03-17,5.6683216895
1991-03-24,5.57130313425
1991-03-31,5.474284579
1991-04-07,5.43465975
1991-04-14,5.395034921
1991-04-21,5.3554100920000005
1991-04-28,5.315785263
1991-05-05,5.276160434
1991-05-12,5.26273179825
1991-05-19,5.2493031625
1991-05-26,5.23587452675
1991-06-02,5.222445891
1991-06-09,5.1504979055
1991-06-16,5.07854992
1991-06-23,5.0066019345
1991-06-30,4.934653949
1991-07-07,4.8904052376000005
1991-07-14,4.846156526200001
1991-07-21,4.8019078148
1991-07-28,4.7576591034
1991-08-04,4.713410392
1991-08-11,4.633331421
1991-08-18,4.5532524500000005
1991-08-25,4.473173479
1991-09-01,4.393094508
1991-09-08,4.403194565
1991-09-15,4.413294622
1991-09-22,4.423394679
1991-09-29,4.433494736
1991-10-06,4.443594793
1991-10-13,4.404944092
1991-10-20,4.366293391
1991-10-27,4.32764269
1991-11-03,4.288991989
1991-11-10,4.30416338425
1991-11-17,4.3193347795
1991-11-24,4.33450617475
1991-12-01,4.34967757
1991-12-08,4.3491355888
1991-12-15,4.3485936076
1991-12-22,4.3480516264
1991-12-29,4.3475096452
1992-01-05,4.346967664
1992-01-12,4.2733029345
1992-01-19,4.199638204999999
1992-01-26,4.1259734754999995
1992-02-02,4.052308746
1992-02-09,4.0046728255
1992-02-16,3.957036905
1992-02-23,3.9094009845
1992-03-01,3.861765064
1992-03-08,3.8845809016
1992-03-15,3.9073967392
1992-03-22,3.9302125768
1992-03-29,3.9530284144
1992-04-05,3.975844252
1992-04-12,3.99849288225
1992-04-19,4.0211415125
1992-04-26,4.04379014275
1992-05-03,4.066438773
1992-05-10,4.031431712
1992-05-17,3.996424651
1992-05-24,3.96141759
1992-05-31,3.926410529
1992-06-07,3.913166135
1992-06-14,3.899921741
1992-06-21,3.886677347
1992-06-28,3.873432953
1992-07-05,3.860188559
1992-07-12,3.837483336
1992-07-19,3.814778113
1992-07-26,3.79207289
1992-08-02,3.769367667
1992-08-09,3.7411181506
1992-08-16,3.7128686342
1992-08-23,3.6846191178
1992-08-30,3.6563696014
1992-09-06,3.628120085
1992-09-13,3.55839950225
1992-09-20,3.4886789195
1992-09-27,3.41895833675
1992-10-04,3.349237754
1992-10-11,3.4209069655
1992-10-18,3.492576177
1992-10-25,3.5642453885
1992-11-01,3.6359146
1992-11-08,3.634625629
1992-11-15,3.633336658
1992-11-22,3.632047687
1992-11-29,3.6307587160000003
1992-12-06,3.629469745
1992-12-13,3.59166794775
1992-12-20,3.5538661505
1992-12-27,3.51606435325
1993-01-03,3.478262556
1993-01-10,3.49081069425
1993-01-17,3.5033588325
1993-01-24,3.5159069707499997
1993-01-31,3.528455109
1993-02-07,3.5368047787499997
1993-02-14,3.5451544485
1993-02-21,3.5535041182500002
1993-02-28,3.561853788
1993-03-07,3.516368659
1993-03-14,3.47088353
1993-03-21,3.425398401
1993-03-28,3.379913272
1993-04-04,3.334428143
1993-04-11,3.3518805645
1993-04-18,3.369332986
1993-04-25,3.3867854074999997
1993-05-02,3.404237829
1993-05-09,3.4299376014
1993-05-16,3.4556373738
1993-05-23,3.4813371462
1993-05-30,3.5070369186000003
1993-06-06,3.532736691
1993-06-13,3.5418842545
1993-06-20,3.5510318180000002
1993-06-27,3.5601793815
1993-07-04,3.569326945
1993-07-11,3.5326493872499998
1993-07-18,3.4959718295
1993-07-25,3.45929427175
1993-08-01,3.422616714
1993-08-08,3.4398555226000003
1993-08-15,3.4570943312
1993-08-22,3.4743331398
1993-08-29,3.4915719484
1993-09-05,3.508810757
1993-09-12,3.54220399075
1993-09-19,3.5755972245
1993-09-26,3.60899045825
1993-10-03,3.642383692
1993-10-10,3.58797208775
1993-10-17,3.5335604835
1993-10-24,3.4791488792500003
1993-10-31,3.424737275
1993-11-07,3.4270452392
1993-11-14,3.4293532034
1993-11-21,3.4316611676
1993-11-28,3.4339691318
1993-12-05,3.436277096
1993-12-12,3.464326801
1993-12-19,3.4923765060000003
1993-12-26,3.520426211
1994-01-02,3.548475916
1994-01-09,3.513932712
1994-01-16,3.479389508
1994-01-23,3.444846304
1994-01-30,3.4103031
1994-02-06,3.375759896
1994-02-13,3.385800018
1994-02-20,3.39584014
1994-02-27,3.405880262
1994-03-06,3.415920384
1994-03-13,3.45447802375
1994-03-20,3.4930356634999997
1994-03-27,3.5315933032499998
1994-04-03,3.570150943
1994-04-10,3.5162125939999997
1994-04-17,3.4622742449999997
1994-04-24,3.408335896
1994-05-01,3.354397547
1994-05-08,3.328624615
1994-05-15,3.302851683
1994-05-22,3.277078751
1994-05-29,3.251305819
1994-06-05,3.225532887
1994-06-12,3.217834289
1994-06-19,3.210135691
1994-06-26,3.2024370930000003
1994-07-03,3.194738495
1994-07-10,3.204523908
1994-07-17,3.214309321
1994-07-24,3.224094734
1994-07-31,3.233880147
1994-08-07,3.2484469348
1994-08-14,3.2630137225999998
1994-08-21,3.2775805104
1994-08-28,3.2921472981999997
1994-09-04,3.306714086
1994-09-11,3.2936059755000002
1994-09-18,3.280497865
1994-09-25,3.2673897545
1994-10-02,3.254281644
1994-10-09,3.236278173
1994-10-16,3.218274702
1994-10-23,3.2002712310000003
1994-10-30,3.1822677600000002
1994-11-06,3.164264289
1994-11-13,3.1552687615000004
1994-11-20,3.146273234
1994-11-27,3.1372777065
1994-12-04,3.128282179
1994-12-11,3.0715732785000003
1994-12-18,3.0148643780000004
1994-12-25,2.9581554775
1995-01-01,2.901446577
1995-01-08,2.9499974282
1995-01-15,2.9985482794
1995-01-22,3.0470991306000004
1995-01-29,3.0956499818000003
1995-02-05,3.144200833
1995-02-12,3.1391756535
1995-02-19,3.134150474
1995-02-26,3.1291252945
1995-03-05,3.124100115
1995-03-12,3.1349453785000003
1995-03-19,3.145790642
1995-03-26,3.1566359055
1995-04-02,3.167481169
1995-04-09,3.2022820385
1995-04-16,3.237082908
1995-04-23,3.2718837775000003
1995-04-30,3.306684647
1995-05-07,3.3164066222
1995-05-14,3.3261285974
1995-05-21,3.3358505726
1995-05-28,3.3455725478
1995-06-04,3.355294523
1995-06-11,3.34954176175
1995-06-18,3.3437890005
1995-06-25,3.33803623925
1995-07-02,3.332283478
1995-07-09,3.3432165771999998
1995-07-16,3.3541496764
1995-07-23,3.3650827756
1995-07-30,3.3760158748
1995-08-06,3.386948974
1995-08-13,3.349747003
1995-08-20,3.312545032
1995-08-27,3.275343061
1995-09-03,3.23814109
1995-09-10,3.266530198
1995-09-17,3.2949193059999997
1995-09-24,3.323308414
1995-10-01,3.351697522
1995-10-08,3.3741812296
1995-10-15,3.3966649371999997
1995-10-22,3.4191486448
1995-10-29,3.4416323523999997
1995-11-05,3.46411606
1995-11-12,3.4430772075
1995-11-19,3.4220383549999998
1995-11-26,3.4009995025
1995-12-03,3.37996065
1995-12-10,3.37992785925
1995-12-17,3.3798950684999998
1995-12-24,3.37986227775
1995-12-31,3.379829487
1996-01-07,3.3592786024
1996-01-14,3.3387277178
1996-01-21,3.3181768332
1996-01-28,3.2976259486
1996-02-04,3.277075064
1996-02-11,3.27279036025
1996-02-18,3.2685056565
1996-02-25,3.2642209527499997
1996-03-03,3.259936249
1996-03-10,3.2285774335
1996-03-17,3.197218618
1996-03-24,3.1658598025
1996-03-31,3.134500987
1996-04-07,3.1085564102
1996-04-14,3.0826118334
1996-04-21,3.0566672566
1996-04-28,3.0307226798
1996-05-05,3.004778103
1996-05-12,3.01552663275
1996-05-19,3.0262751625
1996-05-26,3.03702369225
1996-06-02,3.047772222
1996-06-09,3.048775326
1996-06-16,3.04977843
1996-06-23,3.050781534
1996-06-30,3.051784638
1996-07-07,3.0589120194
1996-07-14,3.0660394008000003
1996-07-21,3.0731667822
1996-07-28,3.0802941636
1996-08-04,3.087421545
1996-08-11,3.086434484
1996-08-18,3.085447423
1996-08-25,3.084460362
1996-09-01,3.083473301
1996-09-08,3.0793966822
1996-09-15,3.0753200634
1996-09-22,3.0712434446000003
1996-09-29,3.0671668258
1996-10-06,3.063090207
1996-10-13,3.0332531092500004
1996-10-20,3.0034160115
1996-10-27,2.97357891375
1996-11-03,2.943741816
1996-11-10,2.95290396525
1996-11-17,2.9620661145
1996-11-24,2.97122826375
1996-12-01,2.980390413
1996-12-08,2.9955967244
1996-12-15,3.0108030358
1996-12-22,3.0260093472
1996-12-29,3.0412156586
1997-01-05,3.05642197
1997-01-12,3.0204202650000003
1997-01-19,2.98441856
1997-01-26,2.948416855
1997-02-02,2.91241515
1997-02-09,2.88492758825
1997-02-16,2.8574400265
1997-02-23,2.8299524647500003
1997-03-02,2.802464903
1997-03-09,2.8128935376
1997-03-16,2.8233221722
1997-03-23,2.8337508068
1997-03-30,2.8441794414
1997-04-06,2.854608076
1997-04-13,2.8686861505
1997-04-20,2.882764225
1997-04-27,2.8968422995
1997-05-04,2.910920374
1997-05-11,2.9007410662499997
1997-05-18,2.8905617584999996
1997-05-25,2.88038245075
1997-06-01,2.870203143
1997-06-08,2.8618516335999997
1997-06-15,2.8535001242
1997-06-22,2.8451486148
1997-06-29,2.8367971054
1997-07-06,2.828445596
1997-07-13,2.8093940125
1997-07-20,2.790342429
1997-07-27,2.7712908455
1997-08-03,2.752239262
1997-08-10,2.72759713975
1997-08-17,2.7029550175
1997-08-24,2.67831289525
1997-08-31,2.653670773
1997-09-07,2.6318974706
1997-09-14,2.6101241682
1997-09-21,2.5883508658
1997-09-28,2.5665775634
1997-10-05,2.544804261
1997-10-12,2.5633283745
1997-10-19,2.581852488
1997-10-26,2.6003766015
1997-11-02,2.618900715
1997-11-09,2.601320736
1997-11-16,2.583740757
1997-11-23,2.566160778
1997-11-30,2.548580799
1997-12-07,2.5631717635999998
1997-12-14,2.5777627281999997
1997-12-21,2.5923536928
1997-12-28,2.6069446574
1998-01-04,2.621535622
1998-01-11,2.6344462232500003
1998-01-18,2.6473568245
1998-01-25,2.66026742575
1998-02-01,2.673178027
1998-02-08,2.6777716590000002
1998-02-15,2.682365291
1998-02-22,2.6869589229999997
1998-03-01,2.691552555
1998-03-08,2.6877028972
1998-03-15,2.6838532394
1998-03-22,2.6800035816
1998-03-29,2.6761539238
1998-04-05,2.672304266
1998-04-12,2.6643526609999997
1998-04-19,2.656401056
1998-04-26,2.6484494510000003
1998-05-03,2.640497846
1998-05-10,2.63320639225
1998-05-17,2.6259149385000002
1998-05-24,2.61862348475
1998-05-31,2.611332031
1998-06-07,2.6091065198
1998-06-14,2.6068810086
1998-06-21,2.6046554974
1998-06-28,2.6024299861999998
1998-07-05,2.600204475
1998-07-12,2.600987343
1998-07-19,2.601770211
1998-07-26,2.602553079
1998-08-02,2.603335947
1998-08-09,2.6094651852
1998-08-16,2.6155944234
1998-08-23,2.6217236616
1998-08-30,2.6278528998
1998-09-06,2.633982138
1998-09-13,2.624041099
1998-09-20,2.61410006
1998-09-27,2.604159021
1998-10-04,2.594217982
1998-10-11,2.57942757075
1998-10-18,2.5646371595
1998-10-25,2.54984674825
1998-11-01,2.535056337
1998-11-08,2.5327614102
1998-11-15,2.5304664834
1998-11-22,2.5281715566
1998-11-29,2.5258766298
1998-12-06,2.523581703
1998-12-13,2.50214202725
1998-12-20,2.4807023514999997
1998-12-27,2.45926267575
1999-01-03,2.437823
1999-01-10,2.4241462499999997
1999-01-17,2.4104694999999996
1999-01-24,2.39679275
1999-01-31,2.383116
1999-02-07,2.3663955
1999-02-14,2.349675
1999-02-21,2.3329545
1999-02-28,2.316234
1999-03-07,2.3004886
1999-03-14,2.2847432
1999-03-21,2.2689978
1999-03-28,2.2532524
1999-04-04,2.237507
1999-04-11,2.2347782499999997
1999-04-18,2.2320495
1999-04-25,2.2293207500000003
1999-05-02,2.226592
1999-05-09,2.2119372
1999-05-16,2.1972824
1999-05-23,2.1826276
1999-05-30,2.1679728000000003
1999-06-06,2.153318
1999-06-13,2.1325545
1999-06-20,2.111791
1999-06-27,2.0910275
1999-07-04,2.070264
1999-07-11,2.0804839999999998
1999-07-18,2.0907039999999997
1999-07-25,2.100924
1999-08-01,2.111144
1999-08-08,2.1078829999999997
1999-08-15,2.104622
1999-08-22,2.101361
1999-08-29,2.0981
1999-09-05,2.094839
1999-09-12,2.08881575
1999-09-19,2.0827925
1999-09-26,2.07676925
1999-10-03,2.070746
1999-10-10,2.0654645
1999-10-17,2.0601830000000003
1999-10-24,2.0549015
1999-10-31,2.04962
1999-11-07,2.0692602
1999-11-14,2.0889004
1999-11-21,2.1085406
1999-11-28,2.1281808
1999-12-05,2.147821
1999-12-12,2.15282775
1999-12-19,2.1578345
1999-12-26,2.16284125
2000-01-02,2.167848
2000-01-09,2.2013822000000003
2000-01-16,2.2349164000000004
2000-01-23,2.2684506
2000-01-30,2.3019848
2000-02-06,2.335519
2000-02-13,2.3464445
2000-02-20,2.35737
2000-02-27,2.3682955
2000-03-05,2.379221
2000-03-12,2.40523725
2000-03-19,2.4312535
2000-03-26,2.45726975
2000-04-02,2.483286
2000-04-09,2.46477425
2000-04-16,2.4462625
2000-04-23,2.42775075
2000-04-30,2.409239
2000-05-07,2.4391206
2000-05-14,2.4690022
2000-05-21,2.4988838
2000-05-28,2.5287654
2000-06-04,2.558647
2000-06-11,2.59435825
2000-06-18,2.6300695000000003
2000-06-25,2.66578075
2000-07-02,2.701492
2000-07-09,2.7037876
2000-07-16,2.7060832
2000-07-23,2.7083787999999998
2000-07-30,2.7106744
2000-08-06,2.71297
2000-08-13,2.753432
2000-08-20,2.793894
2000-08-27,2.8343559999999997
2000-09-03,2.874818
2000-09-10,2.880384
2000-09-17,2.8859500000000002
2000-09-24,2.891516
2000-10-01,2.897082
2000-10-08,2.9016538
2000-10-15,2.9062256
2000-10-22,2.9107974000000003
2000-10-29,2.9153692
2000-11-05,2.919941
2000-11-12,2.907492
2000-11-19,2.8950430000000003
2000-11-26,2.882594
2000-12-03,2.870145
2000-12-10,2.895631
2000-12-17,2.9211169999999997
2000-12-24,2.946603
2000-12-31,2.972089
2001-01-07,2.9533648
2001-01-14,2.9346406
2001-01-21,2.9159164
2001-01-28,2.8971921999999997
2001-02-04,2.878468
2001-02-11,2.9037865
2001-02-18,2.929105
2001-02-25,2.9544235
2001-03-04,2.979742
2001-03-11,2.975278
2001-03-18,2.970814
2001-03-25,2.96635
2001-04-01,2.961886
2001-04-08,2.9877312
2001-04-15,3.0135764
2001-04-22,3.0394216
2001-04-29,3.0652668
2001-05-06,3.091112
2001-05-13,3.0868365
2001-05-20,3.082561
2001-05-27,3.0782855
2001-06-03,3.07401
2001-06-10,3.10566225
2001-06-17,3.1373145
2001-06-24,3.16896675
2001-07-01,3.200619
2001-07-08,3.2020574
2001-07-15,3.2034958000000002
2001-07-22,3.2049342
2001-07-29,3.2063726
2001-08-05,3.207811
2001-08-12,3.2187865
2001-08-19,3.229762
2001-08-26,3.2407375
2001-09-02,3.251713
2001-09-09,3.2859712500000002
2001-09-16,3.3202295
2001-09-23,3.3544877499999997
2001-09-30,3.388746
2001-10-07,3.40781
2001-10-14,3.4268739999999998
2001-10-21,3.445938
2001-10-28,3.4650019999999997
2001-11-04,3.484066
2001-11-11,3.51354925
2001-11-18,3.5430325
2001-11-25,3.57251575
2001-12-02,3.601999
2001-12-09,3.5945834000000003
2001-12-16,3.5871678
2001-12-23,3.5797522
2001-12-30,3.5723366
2002-01-06,3.564921
2002-01-13,3.5630565
2002-01-20,3.561192
2002-01-27,3.5593274999999998
2002-02-03,3.557463
2002-02-10,3.5499562499999997
2002-02-17,3.5424495
2002-02-24,3.53494275
2002-03-03,3.527436
2002-03-10,3.5126969999999997
2002-03-17,3.4979579999999997
2002-03-24,3.483219
2002-03-31,3.46848
2002-04-07,3.4679484
2002-04-14,3.4674168
2002-04-21,3.4668852
2002-04-28,3.4663536
2002-05-05,3.465822
2002-05-12,3.4623995
2002-05-19,3.458977
2002-05-26,3.4555545000000003
2002-06-02,3.452132
2002-06-09,3.399522
2002-06-16,3.346912
2002-06-23,3.294302
2002-06-30,3.241692
2002-07-07,3.2460948
2002-07-14,3.2504976
2002-07-21,3.2549004
2002-07-28,3.2593032
2002-08-04,3.263706
2002-08-11,3.23442825
2002-08-18,3.2051505000000002
2002-08-25,3.17587275
2002-09-01,3.146595
2002-09-08,3.1225972
2002-09-15,3.0985994
2002-09-22,3.0746016000000003
2002-09-29,3.0506038
2002-10-06,3.026606
2002-10-13,3.0042530000000003
2002-10-20,2.9819
2002-10-27,2.9595469999999997
2002-11-03,2.937194
2002-11-10,2.908976
2002-11-17,2.880758
2002-11-24,2.85254
2002-12-01,2.824322
2002-12-08,2.8178904
2002-12-15,2.8114588
2002-12-22,2.8050272
2002-12-29,2.7985956
2003-01-05,2.792164
2003-01-12,2.7886627500000003
2003-01-19,2.7851615
2003-01-26,2.78166025
2003-02-02,2.778159
2003-02-09,2.75752425
2003-02-16,2.7368895
2003-02-23,2.71625475
2003-03-02,2.69562
2003-03-09,2.680323
2003-03-16,2.665026
2003-03-23,2.649729
2003-03-30,2.634432
2003-04-06,2.619135
2003-04-13,2.5769945
2003-04-20,2.534854
2003-04-27,2.4927135
2003-05-04,2.450573
2003-05-11,2.42257675
2003-05-18,2.3945805
2003-05-25,2.36658425
2003-06-01,2.338588
2003-06-08,2.3232098
2003-06-15,2.3078316
2003-06-22,2.2924534
2003-06-29,2.2770752
2003-07-06,2.261697
2003-07-13,2.2533269999999996
2003-07-20,2.244957
2003-07-27,2.236587
2003-08-03,2.228217
2003-08-10,2.2099845
2003-08-17,2.191752
2003-08-24,2.1735195
2003-08-31,2.155287
2003-09-07,2.1590918
2003-09-14,2.1628966
2003-09-21,2.1667014
2003-09-28,2.1705061999999997
2003-10-05,2.174311
2003-10-12,2.1684035
2003-10-19,2.162496
2003-10-26,2.1565885
2003-11-02,2.150681
2003-11-09,2.11949975
2003-11-16,2.0883184999999997
2003-11-23,2.05713725
2003-11-30,2.025956
2003-12-07,2.0143182
2003-12-14,2.0026804
2003-12-21,1.9910425999999999
2003-12-28,1.9794048
2004-01-04,1.967767
2004-01-11,1.9632785
2004-01-18,1.95879
2004-01-25,1.9543015000000001
2004-02-01,1.949813
2004-02-08,1.971649
2004-02-15,1.9934850000000002
2004-02-22,2.015321
2004-02-29,2.037157
2004-03-07,2.0550390000000003
2004-03-14,2.072921
2004-03-21,2.090803
2004-03-28,2.108685
2004-04-04,2.126567
2004-04-11,2.156896
2004-04-18,2.1872249999999998
2004-04-25,2.217554
2004-05-02,2.247883
2004-05-09,2.2440287999999997
2004-05-16,2.2401746
2004-05-23,2.2363204
2004-05-30,2.2324662
2004-06-06,2.228612
2004-06-13,2.2641572500000002
2004-06-20,2.2997025
2004-06-27,2.3352477499999997
2004-07-04,2.370793
2004-07-11,2.341844
2004-07-18,2.312895
2004-07-25,2.283946
2004-08-01,2.254997
2004-08-08,2.2539318
2004-08-15,2.2528666
2004-08-22,2.2518014
2004-08-29,2.2507362
2004-09-05,2.249671
2004-09-12,2.24523325
2004-09-19,2.2407955
2004-09-26,2.2363577500000003
2004-10-03,2.23192
2004-10-10,2.23127325
2004-10-17,2.2306265
2004-10-24,2.22997975
2004-10-31,2.229333
2004-11-07,2.2422258
2004-11-14,2.2551186
2004-11-21,2.2680114000000002
2004-11-28,2.2809042
2004-12-05,2.293797
2004-12-12,2.29639475
2004-12-19,2.2989924999999998
2004-12-26,2.30159025
2005-01-02,2.304188
2005-01-09,2.3051176
2005-01-16,2.3060472
2005-01-23,2.3069767999999997
2005-01-30,2.3079064
2005-02-06,2.308836
2005-02-13,2.3014135
2005-02-20,2.293991
2005-02-27,2.2865685
2005-03-06,2.279146
2005-03-13,2.269023
2005-03-20,2.2588999999999997
2005-03-27,2.248777
2005-04-03,2.238654
2005-04-10,2.23694975
2005-04-17,2.2352455
2005-04-24,2.23354125
2005-05-01,2.231837
2005-05-08,2.2555318
2005-05-15,2.2792266
2005-05-22,2.3029214000000002
2005-05-29,2.3266162
2005-06-05,2.350311
2005-06-12,2.31048525
2005-06-19,2.2706595
2005-06-26,2.23083375
2005-07-03,2.191008
2005-07-10,2.21639875
2005-07-17,2.2417895000000003
2005-07-24,2.26718025
2005-07-31,2.292571
2005-08-07,2.2854176
2005-08-14,2.2782642
2005-08-21,2.2711107999999998
2005-08-28,2.2639574
2005-09-04,2.256804
2005-09-11,2.2742315
2005-09-18,2.291659
2005-09-25,2.3090865
2005-10-02,2.326514
2005-10-09,2.3248547999999998
2005-10-16,2.3231956
2005-10-23,2.3215364
2005-10-30,2.3198772
2005-11-06,2.318218
2005-11-13,2.34489125
2005-11-20,2.3715645
2005-11-27,2.39823775
2005-12-04,2.424911
2005-12-11,2.43444375
2005-12-18,2.4439764999999998
2005-12-25,2.45350925
2006-01-01,2.463042
2006-01-08,2.4593968
2006-01-15,2.4557516
2006-01-22,2.4521064
2006-01-29,2.4484612
2006-02-05,2.444816
2006-02-12,2.4568465
2006-02-19,2.468877
2006-02-26,2.4809075
2006-03-05,2.492938
2006-03-12,2.51354075
2006-03-19,2.5341435
2006-03-26,2.55474625
2006-04-02,2.575349
2006-04-09,2.60033425
2006-04-16,2.6253195
2006-04-23,2.65030475
2006-04-30,2.67529
2006-05-07,2.6959132
2006-05-14,2.7165364
2006-05-21,2.7371596
2006-05-28,2.7577827999999998
2006-06-04,2.778406
2006-06-11,2.8411255
2006-06-18,2.903845
2006-06-25,2.9665645
2006-07-02,3.029284
2006-07-09,3.0412646
2006-07-16,3.0532452
2006-07-23,3.0652258
2006-07-30,3.0772064
2006-08-06,3.089187
2006-08-13,3.1218655
2006-08-20,3.154544
2006-08-27,3.1872225
2006-09-03,3.219901
2006-09-10,3.21668925
2006-09-17,3.2134774999999998
2006-09-24,3.21026575
2006-10-01,3.207054
2006-10-08,3.2228368
2006-10-15,3.2386196
2006-10-22,3.2544024
2006-10-29,3.2701852
2006-11-05,3.285968
2006-11-12,3.249789
2006-11-19,3.21361
2006-11-26,3.1774310000000003
2006-12-03,3.141252
2006-12-10,3.134914
2006-12-17,3.128576
2006-12-24,3.122238
2006-12-31,3.1159
2007-01-07,3.1200668
2007-01-14,3.1242336
2007-01-21,3.1284004
2007-01-28,3.1325672
2007-02-04,3.136734
2007-02-11,3.1406575
2007-02-18,3.144581
2007-02-25,3.1485045
2007-03-04,3.152428
2007-03-11,3.139293
2007-03-18,3.126158
2007-03-25,3.113023
2007-04-01,3.099888
2007-04-08,3.0714034
2007-04-15,3.0429188
2007-04-22,3.0144342
2007-04-29,2.9859496
2007-05-06,2.957465
2007-05-13,2.9116485
2007-05-20,2.865832
2007-05-27,2.8200155
2007-06-03,2.774199
2007-06-10,2.7360777499999998
2007-06-17,2.6979565
2007-06-24,2.65983525
2007-07-01,2.621714
2007-07-08,2.6024355999999997
2007-07-15,2.5831572
2007-07-22,2.5638788
2007-07-29,2.5446004
2007-08-05,2.525322
2007-08-12,2.5087825
2007-08-19,2.492243
